variant_id,title_long,product_type,handle,color,store_name
13909,My Friend Dress and Pants Set,dress & pants set,my-friend-dress-and-pants-set,other,Store_C
13910,My Friend Dress and Pants Set,dress & pants set,my-friend-dress-and-pants-set,other,Store_C
13911,My Friend Got Hitched,misc,my-friend-got-hitched,other,Store_C
13912,My Friend Got Hitched,misc,my-friend-got-hitched,other,Store_C
13913,My Friend Got Hitched,misc,my-friend-got-hitched,other,Store_C
13914,My Friend Got Hitched,misc,my-friend-got-hitched,other,Store_C
13915,My Friend Got Hitched,misc,my-friend-got-hitched,other,Store_C
13916,My Friend Got Hitched,misc,my-friend-got-hitched,other,Store_C
13917,Naazneen,misc,naaznin,other,Store_C
13918,Nagma Dress,dress,nagma-dress,other,Store_C
13919,Nagma Dress,dress,nagma-dress,other,Store_C
13920,Nagma Dress,dress,nagma-dress,other,Store_C
13921,Nagma Dress,dress,nagma-dress,other,Store_C
13922,Nagma Dress,dress,nagma-dress,other,Store_C
13923,Nagma Dress,dress,nagma-dress,other,Store_C
13924,Nairah,misc,nairah,other,Store_C
13925,Nargis,misc,nargis,other,Store_C
13926,Nathni Fitted Pants,pants,nathni-fitted-pants,other,Store_C
13927,Nathni Fitted Pants,pants,nathni-fitted-pants,other,Store_C
13928,Nathni Fitted Pants,pants,nathni-fitted-pants,other,Store_C
13929,Nathni Fitted Pants,pants,nathni-fitted-pants,other,Store_C
13930,Nathni Fitted Pants,pants,nathni-fitted-pants,other,Store_C
13931,Nathni Fitted Pants,pants,nathni-fitted-pants,other,Store_C
13932,Nayaab Dress,dress,nayaab-dress,other,Store_C
13933,Nayaab Dress,dress,nayaab-dress,other,Store_C
13934,Nayaab Dress,dress,nayaab-dress,other,Store_C
13935,Nayaab Dress,dress,nayaab-dress,other,Store_C
13936,Nayaab Dress,dress,nayaab-dress,other,Store_C
13937,Nayaab Dress,dress,nayaab-dress,other,Store_C
13938,Nazm Dress,dress,nazm-dress,other,Store_C
13939,Nazm Dress,dress,nazm-dress,other,Store_C
13940,Nazm Dress,dress,nazm-dress,other,Store_C
13941,Nazm Dress,dress,nazm-dress,other,Store_C
13942,Nazm Dress,dress,nazm-dress,other,Store_C
13943,Nazm Dress,dress,nazm-dress,other,Store_C
13944,Nazmil,misc,nazmil,other,Store_C
13945,Neerja,misc,neerja,other,Store_C
13946,Niloufer,misc,nidri,other,Store_C
13947,Nissah,misc,nissah,other,Store_C
13948,Nostalgic Dance,misc,nostalgic-dance,other,Store_C
13949,Nostalgic Dance,misc,nostalgic-dance,other,Store_C
13950,Nostalgic Dance,misc,nostalgic-dance,other,Store_C
13951,Nostalgic Dance,misc,nostalgic-dance,other,Store_C
13952,Nostalgic Dance,misc,nostalgic-dance,other,Store_C
13953,Nostalgic Dance,misc,nostalgic-dance,other,Store_C
13954,Numa,misc,numa,other,Store_C
13955,Nurin,misc,nurin,other,Store_C
13956,Oh Darling,misc,oh-darling,other,Store_C
13957,Oh Darling,misc,oh-darling,other,Store_C
13958,Oh Darling,misc,oh-darling,other,Store_C
13959,Oh Darling,misc,oh-darling,other,Store_C
13960,Oh Darling,misc,oh-darling,other,Store_C
13961,Oh Darling,misc,oh-darling,other,Store_C
13962,Own The Night,misc,own-the-night,other,Store_C
13963,Own The Night,misc,own-the-night,other,Store_C
13964,Own The Night,misc,own-the-night,other,Store_C
13965,Paakhi,misc,paakhi,other,Store_C
13966,Padmajaa,misc,padmajaa,other,Store_C
13967,Paroma,misc,paroma,other,Store_C
13968,Peach & Honey Shirt,shirt,peach-honey-shirt,peach,Store_C
13969,Peach & Honey Shirt,shirt,peach-honey-shirt,peach,Store_C
13970,Peach & Honey Shirt,shirt,peach-honey-shirt,peach,Store_C
13971,Peach Parfait Romantic Shirt,shirt,peach-parfait-romantic-shirt,peach,Store_C
13972,Peach Parfait Romantic Shirt,shirt,peach-parfait-romantic-shirt,peach,Store_C
13973,Phooljhadi,misc,phooljhadi,other,Store_C
13974,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13975,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13976,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13977,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13978,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13979,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13980,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13981,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13982,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13983,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13984,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13985,Pink Moon Crop Top,tops,pink-moon-crop-top,pink,Store_C
13986,Plain and Simple Pleated Pants,pants,plain-and-simple-pleated-pants,other,Store_C
13987,Plain and Simple Pleated Pants,pants,plain-and-simple-pleated-pants,other,Store_C
13988,Plain and Simple Pleated Pants,pants,plain-and-simple-pleated-pants,other,Store_C
13989,Plain and Simple Pleated Pants,pants,plain-and-simple-pleated-pants,other,Store_C
13990,Plain and Simple Pleated Pants,pants,plain-and-simple-pleated-pants,other,Store_C
13991,Plain and Simple Pleated Pants,pants,plain-and-simple-pleated-pants,other,Store_C
13992,Pleated Flounce Midi Skirt,midi skirt,pleated-flounce-midi-skirt,other,Store_C
13993,Pleated Flounce Midi Skirt,midi skirt,pleated-flounce-midi-skirt,other,Store_C
13994,Pleated Flounce Midi Skirt,midi skirt,pleated-flounce-midi-skirt,other,Store_C
13995,Pleated Flounce Midi Skirt,midi skirt,pleated-flounce-midi-skirt,other,Store_C
13996,Pleated Flounce Midi Skirt,midi skirt,pleated-flounce-midi-skirt,other,Store_C
13997,Pleated Flounce Midi Skirt,midi skirt,pleated-flounce-midi-skirt,other,Store_C
13998,Pleats On Polka,misc,pleats-on-polka,other,Store_C
13999,Pleats On Polka,misc,pleats-on-polka,other,Store_C
14000,Pleats On Polka,misc,pleats-on-polka,other,Store_C
14001,Pleats On Polka,misc,pleats-on-polka,other,Store_C
14002,Pleats On Polka,misc,pleats-on-polka,other,Store_C
14003,Pleats On Polka,misc,pleats-on-polka,other,Store_C
14004,Poolside Belt Dress,dress,poolside-belt-dress,other,Store_C
14005,Poolside Belt Dress,dress,poolside-belt-dress,other,Store_C
14006,Poolside Belt Dress,dress,poolside-belt-dress,other,Store_C
14007,Poolside Belt Dress,dress,poolside-belt-dress,other,Store_C
14008,Poolside Belt Dress,dress,poolside-belt-dress,other,Store_C
14009,Poolside Belt Dress,dress,poolside-belt-dress,other,Store_C
14010,Poorab Paschim,misc,poorab-paschim,other,Store_C
14011,Poorab Paschim,misc,poorab-paschim,other,Store_C
14012,Poorab Paschim,misc,poorab-paschim,other,Store_C
14013,Poorab Paschim,misc,poorab-paschim,other,Store_C
14014,Poorab Paschim,misc,poorab-paschim,other,Store_C
14015,Poorab Paschim,misc,poorab-paschim,other,Store_C
14016,Poorab Paschim,misc,poorab-paschim,other,Store_C
14017,Power Dressing Formal Dress,dress,power-dressing-formal-dress,other,Store_C
14018,Power Dressing Formal Dress,dress,power-dressing-formal-dress,other,Store_C
14019,Power Dressing Formal Dress,dress,power-dressing-formal-dress,other,Store_C
14020,Power Dressing Formal Dress,dress,power-dressing-formal-dress,other,Store_C
14021,Power Dressing Formal Dress,dress,power-dressing-formal-dress,other,Store_C
14022,Power Dressing Formal Dress,dress,power-dressing-formal-dress,other,Store_C
14023,Rahat,misc,rahat,other,Store_C
14024,Rang Cowl Dress,dress,rang-cowl-dress,other,Store_C
14025,Rang Cowl Dress,dress,rang-cowl-dress,other,Store_C
14026,Rang Cowl Dress,dress,rang-cowl-dress,other,Store_C
14027,Rang Cowl Dress,dress,rang-cowl-dress,other,Store_C
14028,Rang Cowl Dress,dress,rang-cowl-dress,other,Store_C
14029,Rang Cowl Dress,dress,rang-cowl-dress,other,Store_C
14030,Ready To Bali,misc,ready-to-bali,other,Store_C
14031,Ready To Bali,misc,ready-to-bali,other,Store_C
14032,Ready To Bali,misc,ready-to-bali,other,Store_C
14033,Ready To Bali,misc,ready-to-bali,other,Store_C
14034,Ready To Bali,misc,ready-to-bali,other,Store_C
14035,Ready To Bali,misc,ready-to-bali,other,Store_C
14036,Red Balloon Dress,dress,red-balloon-dress,red,Store_C
14037,Red Balloon Dress,dress,red-balloon-dress,red,Store_C
14038,Red Balloon Dress,dress,red-balloon-dress,red,Store_C
14039,Red Balloon Dress,dress,red-balloon-dress,red,Store_C
14040,Red Balloon Dress,dress,red-balloon-dress,red,Store_C
14041,Red Balloon Dress,dress,red-balloon-dress,red,Store_C
14042,Rekhta,misc,rekta,other,Store_C
14043,Resham Dress,dress,resham-dress,other,Store_C
14044,Resham Dress,dress,resham-dress,other,Store_C
14045,Resham Dress,dress,resham-dress,other,Store_C
14046,Resham Dress,dress,resham-dress,other,Store_C
14047,Resham Dress,dress,resham-dress,other,Store_C
14048,Resham Dress,dress,resham-dress,other,Store_C
14049,Resham Dress,dress,resham-dress,other,Store_C
14050,Riasah,misc,riasah,other,Store_C
14051,Riverside Run Joggers,joggers,riverside-run-joggers,other,Store_C
14052,Riverside Run Joggers,joggers,riverside-run-joggers,other,Store_C
14053,Riverside Run Joggers,joggers,riverside-run-joggers,other,Store_C
14054,Riverside Run Joggers,joggers,riverside-run-joggers,other,Store_C
14055,Riverside Run Joggers,joggers,riverside-run-joggers,other,Store_C
14056,Riverside Run Joggers,joggers,riverside-run-joggers,other,Store_C
14057,Romantic Brunch Dress,dress,romantic-brunch-dress,other,Store_C
14058,Romantic Brunch Dress,dress,romantic-brunch-dress,other,Store_C
14059,Romantic Brunch Dress,dress,romantic-brunch-dress,other,Store_C
14060,Romantic Brunch Dress,dress,romantic-brunch-dress,other,Store_C
14061,Romantic Brunch Dress,dress,romantic-brunch-dress,other,Store_C
14062,Romantic Brunch Dress,dress,romantic-brunch-dress,other,Store_C
14063,Rosé Dreams Twist Shirt,shirt,rose-dreams-twist-shirt,other,Store_C
14064,Rosé Dreams Twist Shirt,shirt,rose-dreams-twist-shirt,other,Store_C
14065,Rosé Dreams Twist Shirt,shirt,rose-dreams-twist-shirt,other,Store_C
14066,Rosé Dreams Twist Shirt,shirt,rose-dreams-twist-shirt,other,Store_C
14067,Rosé Dreams Twist Shirt,shirt,rose-dreams-twist-shirt,other,Store_C
14068,Rosé Dreams Twist Shirt,shirt,rose-dreams-twist-shirt,other,Store_C
14069,Ruffled Blush Short Dress,dress,ruffled-blush-short-dress,other,Store_C
14070,Ruffled Blush Short Dress,dress,ruffled-blush-short-dress,other,Store_C
14071,Ruhi,misc,ruhi,other,Store_C
14072,Rumaani,misc,rumaani,other,Store_C
14073,Saanjh,misc,saanjh,other,Store_C
14074,Sahaana,misc,sahaana,other,Store_C
14075,Sarojini,misc,sarojini,other,Store_C
14076,Sayali,misc,sayali,other,Store_C
14077,Setarah,misc,setarah,other,Store_C
14078,Shafafi,misc,shafafi,other,Store_C
14079,Sharmila,misc,sharmila,other,Store_C
14080,Shiza,misc,shiza,other,Store_C
14081,Sia,misc,sia,other,Store_C
14082,Slack Slumber Co-ords,co-ord sets,slack-slumber-co-ords,other,Store_C
14083,Slack Slumber Co-ords,co-ord sets,slack-slumber-co-ords,other,Store_C
14084,Slack Slumber Co-ords,co-ord sets,slack-slumber-co-ords,other,Store_C
14085,Slack Slumber Co-ords,co-ord sets,slack-slumber-co-ords,other,Store_C
14086,Slack Slumber Co-ords,co-ord sets,slack-slumber-co-ords,other,Store_C
14087,Slack Slumber Co-ords,co-ord sets,slack-slumber-co-ords,other,Store_C
14088,Soaking Up Summer,misc,soaking-up-summer,other,Store_C
14089,Soaking Up Summer,misc,soaking-up-summer,other,Store_C
14090,Soaking Up Summer,misc,soaking-up-summer,other,Store_C
14091,Soaking Up Summer,misc,soaking-up-summer,other,Store_C
14092,Soaking Up Summer,misc,soaking-up-summer,other,Store_C
14093,Soaking Up Summer,misc,soaking-up-summer,other,Store_C
14094,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14095,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14096,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14097,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14098,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14099,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14100,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14101,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14102,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14103,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14104,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14105,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14106,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14107,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14108,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14109,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14110,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14111,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14112,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14113,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14114,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14115,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14116,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14117,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14118,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14119,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14120,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14121,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14122,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14123,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14124,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14125,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14126,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14127,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14128,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14129,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14130,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14131,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14132,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14133,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14134,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14135,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14136,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14137,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14138,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14139,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14140,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14141,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14142,Soaking Up Summer Set,summer set,soaking-up-summer-set,other,Store_C
14143,Springing Marigold,misc,springing-marigold,other,Store_C
14144,Springing Marigold,misc,springing-marigold,other,Store_C
14145,Springing Marigold,misc,springing-marigold,other,Store_C
14146,Springing Marigold,misc,springing-marigold,other,Store_C
14147,Springing Marigold,misc,springing-marigold,other,Store_C
14148,Springing Marigold,misc,springing-marigold,other,Store_C
14149,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14150,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14151,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14152,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14153,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14154,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14155,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14156,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14157,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14158,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14159,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14160,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14161,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14162,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14163,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14164,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14165,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14166,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14167,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14168,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14169,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14170,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14171,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14172,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14173,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14174,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14175,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14176,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14177,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14178,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14179,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14180,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14181,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14182,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14183,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14184,Springing Marigold Set,misc,springing-marigold-dress-set,other,Store_C
14185,Sui Dhaaga,misc,sui-dhaaga,other,Store_C
14186,Sukoon,misc,sukoon,other,Store_C
14187,Sumair Olive Shirt,shirt,sumair-olive-shirt,olive,Store_C
14188,Summer Blossom Maxi Dress,summer maxi dress,summer-blossom-maxi-dress,other,Store_C
14189,Summer Blossom Maxi Dress,summer maxi dress,summer-blossom-maxi-dress,other,Store_C
14190,Summer Blossom Maxi Dress,summer maxi dress,summer-blossom-maxi-dress,other,Store_C
14191,Summer Blossom Maxi Dress,summer maxi dress,summer-blossom-maxi-dress,other,Store_C
14192,Summer Blossom Maxi Dress,summer maxi dress,summer-blossom-maxi-dress,other,Store_C
14193,Summer Blossom Maxi Dress,summer maxi dress,summer-blossom-maxi-dress,other,Store_C
14194,Sun Date Dress,dress,sun-date-dress,other,Store_C
14195,Sun Date Dress,dress,sun-date-dress,other,Store_C
14196,Sun Date Dress,dress,sun-date-dress,other,Store_C
14197,Sun Date Dress,dress,sun-date-dress,other,Store_C
14198,Sun Date Dress,dress,sun-date-dress,other,Store_C
14199,Sun Date Dress,dress,sun-date-dress,other,Store_C
14200,Sunflower Explosion,misc,sunflower-explosion,other,Store_C
14201,Sunflower Explosion,misc,sunflower-explosion,other,Store_C
14202,Sunflower Explosion,misc,sunflower-explosion,other,Store_C
14203,Sunita,misc,amrita,other,Store_C
14204,Sunset Lounge Dress,dress,sunset-lounge-dress,other,Store_C
14205,Sunset Lounge Dress,dress,sunset-lounge-dress,other,Store_C
14206,Sunset Lounge Dress,dress,sunset-lounge-dress,other,Store_C
14207,Sunset Lounge Dress,dress,sunset-lounge-dress,other,Store_C
14208,Sunset Lounge Dress,dress,sunset-lounge-dress,other,Store_C
14209,Sunset Lounge Dress,dress,sunset-lounge-dress,other,Store_C
14210,Sunshine & Silk,silk,sunshine-silk,other,Store_C
14211,Sunshine & Silk,silk,sunshine-silk,other,Store_C
14212,Sunshine & Silk,silk,sunshine-silk,other,Store_C
14213,Taheera,misc,taheera,other,Store_C
14214,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14215,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14216,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14217,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14218,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14219,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14220,Tamanna Tunic,tunic,tamanna-tunic,other,Store_C
14221,Tanvi,misc,tanvi,other,Store_C
14222,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14223,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14224,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14225,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14226,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14227,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14228,Tarana Cowl Dress,dress,tarana-cowl-dress,other,Store_C
14229,The Aura Overalls,misc,the-aura-overalls,other,Store_C
14230,The Aura Overalls,misc,the-aura-overalls,other,Store_C
14231,The Aura Overalls,misc,the-aura-overalls,other,Store_C
14232,The Aura Overalls,misc,the-aura-overalls,other,Store_C
14233,The Aura Overalls,misc,the-aura-overalls,other,Store_C
14234,The Aura Overalls,misc,the-aura-overalls,other,Store_C
14235,The Drunch Dress,dress,the-drunch-dress,other,Store_C
14236,The Drunch Dress,dress,the-drunch-dress,other,Store_C
14237,The Drunch Dress,dress,the-drunch-dress,other,Store_C
14238,The Drunch Dress,dress,the-drunch-dress,other,Store_C
14239,The Drunch Dress,dress,the-drunch-dress,other,Store_C
14240,The Drunch Dress,dress,the-drunch-dress,other,Store_C
14241,The Ether Jumpsuit,jumpsuit,the-ether-jumpsuit,other,Store_C
14242,The Ether Jumpsuit,jumpsuit,the-ether-jumpsuit,other,Store_C
14243,The Ether Jumpsuit,jumpsuit,the-ether-jumpsuit,other,Store_C
14244,The Ether Jumpsuit,jumpsuit,the-ether-jumpsuit,other,Store_C
14245,The Ether Jumpsuit,jumpsuit,the-ether-jumpsuit,other,Store_C
14246,The Ether Jumpsuit,jumpsuit,the-ether-jumpsuit,other,Store_C
14247,The Girl Boss Shirt,shirt,the-girl-boss-shirt,other,Store_C
14248,The Girl Boss Shirt,shirt,the-girl-boss-shirt,other,Store_C
14249,The Girl Boss Shirt,shirt,the-girl-boss-shirt,other,Store_C
14250,The Purple Rule,misc,the-purple-rule,purple,Store_C
14251,The Purple Rule,misc,the-purple-rule,purple,Store_C
14252,The Split-in-Two Wrap Dress,wrap dress,the-split-in-two-wrap-dress,other,Store_C
14253,The Split-in-Two Wrap Dress,wrap dress,the-split-in-two-wrap-dress,other,Store_C
14254,The Split-in-Two Wrap Dress,wrap dress,the-split-in-two-wrap-dress,other,Store_C
14255,The Split-in-Two Wrap Dress,wrap dress,the-split-in-two-wrap-dress,other,Store_C
14256,The Split-in-Two Wrap Dress,wrap dress,the-split-in-two-wrap-dress,other,Store_C
14257,The Starry Night Shirt,shirt,the-starry-night-shirt,other,Store_C
14258,The Starry Night Shirt,shirt,the-starry-night-shirt,other,Store_C
14259,The Starry Night Shirt,shirt,the-starry-night-shirt,other,Store_C
14260,The Starry Night Shirt,shirt,the-starry-night-shirt,other,Store_C
14261,The Sunflower High Waisted Shorts,shorts,the-sunflower-high-waisted-shorts,other,Store_C
14262,The Sunflower High Waisted Shorts,shorts,the-sunflower-high-waisted-shorts,other,Store_C
14263,The Sunflower High Waisted Shorts,shorts,the-sunflower-high-waisted-shorts,other,Store_C
14264,The Sunflower High Waisted Shorts,shorts,the-sunflower-high-waisted-shorts,other,Store_C
14265,Timeless Whispers Shirt,shirt,timeless-whispers-shirt,other,Store_C
14266,Timeless Whispers Shirt,shirt,timeless-whispers-shirt,other,Store_C
14267,Timeless Whispers Shirt,shirt,timeless-whispers-shirt,other,Store_C
14268,Timeless Whispers Shirt,shirt,timeless-whispers-shirt,other,Store_C
14269,Timeless Whispers Shirt,shirt,timeless-whispers-shirt,other,Store_C
14270,Timeless Whispers Shirt,shirt,timeless-whispers-shirt,other,Store_C
14271,Titli,misc,titli,other,Store_C
14272,Treehouse Co-ords,co-ord sets,treehouse-co-ords,other,Store_C
14273,Treehouse Co-ords,co-ord sets,treehouse-co-ords,other,Store_C
14274,Treehouse Co-ords,co-ord sets,treehouse-co-ords,other,Store_C
14275,Treehouse Co-ords,co-ord sets,treehouse-co-ords,other,Store_C
14276,Treehouse Co-ords,co-ord sets,treehouse-co-ords,other,Store_C
14277,Treehouse Co-ords,co-ord sets,treehouse-co-ords,other,Store_C
14278,Tuscan Summer Maxi Dress,summer maxi dress,tuscan-summer-maxi-dress,tuscan,Store_C
14279,Tuscan Summer Maxi Dress,summer maxi dress,tuscan-summer-maxi-dress,tuscan,Store_C
14280,Tuscan Summer Maxi Dress,summer maxi dress,tuscan-summer-maxi-dress,tuscan,Store_C
14281,Tuscan Summer Maxi Dress,summer maxi dress,tuscan-summer-maxi-dress,tuscan,Store_C
14282,Tuscan Summer Maxi Dress,summer maxi dress,tuscan-summer-maxi-dress,tuscan,Store_C
14283,Tuscan Summer Maxi Dress,summer maxi dress,tuscan-summer-maxi-dress,tuscan,Store_C
14284,Tyohaar,misc,tyohaar,other,Store_C
14285,Tyohaar,misc,tyohaar,other,Store_C
14286,Veranda Shirt,shirt,veranda-shirt,other,Store_C
14287,Veranda Shirt,shirt,veranda-shirt,other,Store_C
14288,Veranda Shirt,shirt,veranda-shirt,other,Store_C
14289,Veranda Shirt,shirt,veranda-shirt,other,Store_C
14290,Veranda Shirt,shirt,veranda-shirt,other,Store_C
14291,Veranda Shirt,shirt,veranda-shirt,other,Store_C
14292,Walk The Talk Relaxed Pants,pants,walk-the-talk-relaxed-pants,other,Store_C
14293,Walk The Talk Relaxed Pants,pants,walk-the-talk-relaxed-pants,other,Store_C
14294,Walk The Talk Relaxed Pants,pants,walk-the-talk-relaxed-pants,other,Store_C
14295,Walk The Talk Relaxed Pants,pants,walk-the-talk-relaxed-pants,other,Store_C
14296,Walk The Talk Relaxed Pants,pants,walk-the-talk-relaxed-pants,other,Store_C
14297,Walk The Talk Relaxed Pants,pants,walk-the-talk-relaxed-pants,other,Store_C
14298,Water Lillies Jogger Pants,pants,water-lillies-jogger-pants,other,Store_C
14299,Water Lillies Jogger Pants,pants,water-lillies-jogger-pants,other,Store_C
14300,Water Lillies Jogger Pants,pants,water-lillies-jogger-pants,other,Store_C
14301,Water Lillies Jogger Pants,pants,water-lillies-jogger-pants,other,Store_C
14302,White Daisies Layered Top,tops,white-daisies-layered-top,white,Store_C
14303,White Daisies Layered Top,tops,white-daisies-layered-top,white,Store_C
14304,White Daisies Layered Top,tops,white-daisies-layered-top,white,Store_C
14305,White Daisies Layered Top,tops,white-daisies-layered-top,white,Store_C
14306,White Daisies Layered Top,tops,white-daisies-layered-top,white,Store_C
14307,White Daisies Layered Top,tops,white-daisies-layered-top,white,Store_C
14308,Work Date Blouse,blouse,work-date-blouse,other,Store_C
14309,Work Date Blouse,blouse,work-date-blouse,other,Store_C
14310,Work Date Blouse,blouse,work-date-blouse,other,Store_C
14311,Work Date Blouse,blouse,work-date-blouse,other,Store_C
